distance_km,hour_of_day,day_of_week,route_type_encoded,junction_count,historical_delay_factor,delay_sec
24.219050685148666,2,3,0,27,0.8854460055100106,356
9.36956442745986,21,6,2,7,0.9009942241417316,91
22.87414918335547,4,2,0,20,1.305129200710621,471
13.805165308295138,9,3,0,13,1.3133205323921509,557
22.66355969318843,18,1,0,18,1.4779966020079263,942
9.776585922639974,10,4,1,9,1.0360655990879324,116
17.202258767537366,1,3,0,14,1.4100516949218407,374
18.838941127172582,16,1,1,22,1.0134124222049152,168
22.454448202647015,9,1,2,34,1.0509182589642854,576
7.907706613556976,17,5,2,11,1.3246560065208886,289
33.709736556884685,4,6,1,47,1.1140153529914936,367
10.830694575274121,14,1,0,13,1.5984199080915822,332
11.404684480094323,20,1,1,11,1.0532405267910379,161
9.714621027444961,5,4,0,8,0.989944918297433,143
3.2941928593151877,1,6,2,3,1.503351575219301,83
15.37937903865113,11,4,1,26,1.4984821423495909,394
27.24243458476831,8,6,1,43,0.9303365132719869,467
25.125275847284847,14,5,1,34,1.0700536376277912,255
7.649463403370748,20,2,0,10,1.208099777827508,296
5.65568468613331,22,1,2,8,0.8530181759985188,69
11.92854997365339,16,5,1,19,1.096644619976396,106
27.120675215262473,22,4,0,28,1.4161790057917432,658
17.594656618975662,16,4,1,28,1.414710482821628,221
32.38826220298333,22,0,1,46,0.9190164177919735,254
23.317048041515847,23,3,0,25,1.0427915482932313,453
22.110830540812557,4,5,0,24,1.0147188492228194,371
27.101498285608955,0,5,0,26,1.3477033099572648,554
26.50878042156073,0,3,1,35,0.905508664700649,248
12.690496250489382,15,5,1,22,1.5887672987665473,192
9.738285658741125,8,5,1,15,0.8928070997311277,69
15.879127250673195,17,1,2,15,1.2229879605062683,411
17.6344041462246,20,5,1,16,1.3626695278158243,376
5.81857419441325,17,6,0,6,1.5586064912964284,286
16.00529463147715,9,3,1,15,1.2913156889973658,349
22.753990699976523,17,0,2,21,1.4843786806847676,708
5.61429316943831,16,6,2,8,1.2247611080018879,110
5.69328819400447,1,0,0,6,0.9767356579819588,71
6.906528025451241,1,0,2,9,1.1367760288516986,108
10.633267782180571,2,3,0,11,1.285580225333454,271
33.69811534590104,12,2,0,60,1.2247820448167426,887
1.8769039482456922,18,2,0,2,1.4260478947169963,87
7.247130021559533,19,6,2,6,1.2316245763848177,134
6.61162653882482,14,2,1,10,1.1067012933856992,63
17.127832855222817,22,0,2,18,1.2121499602078973,222
1.5124744700341666,6,3,1,1,1.2156755196991795,33
16.577889498440648,5,1,0,18,0.8079825735992147,214
6.539363297058993,0,3,2,8,1.062583045523688,99
10.167767570544855,3,5,1,11,1.2583516720004004,86
27.94298059585352,12,6,2,31,1.3699731478316997,523
7.258285530214959,18,4,2,6,1.1420281336424796,141
21.982380324344774,2,6,0,38,1.3969720300041466,645
14.814617176308042,19,1,0,14,1.2026795661161225,594
15.198249354022975,17,2,2,16,1.095623806164784,372
28.772744198329793,3,5,1,34,0.9939284462225625,234
6.471108442364363,8,2,0,5,1.4380944591860225,276
32.40954765415067,15,4,0,33,1.5376153459386566,867
31.378689146881143,19,4,1,37,1.38347237868126,718
23.722946736481926,19,2,0,32,0.9764014781268923,734
2.681208904194599,2,1,0,3,1.36474399225684,70
23.552489968693706,1,0,0,27,1.2040565752899772,448
21.411821200376313,11,2,2,31,1.5398086844152092,866
27.255000893531218,5,2,0,42,0.8048174630246872,437
8.270273799110528,2,5,1,8,1.418388976377879,87
33.41410435352709,10,5,1,34,1.173091434628757,613
31.130703091978813,18,0,2,44,1.4845509008356848,1149
4.888142774090258,12,3,1,5,1.2846628207043105,25
11.716863192013395,13,5,0,19,0.8060819939098837,232
2.103102423074642,14,6,1,1,1.3533887741668589,14
29.252205228674427,5,5,2,39,1.2265855934346688,436
32.11322138671011,15,2,1,36,0.9914057315668204,313
34.65351454678066,23,2,0,35,0.8975233127289446,563
21.80545059981944,2,2,2,36,1.1186195327200639,388
23.64350968085848,16,1,1,24,1.2487218169655017,263
24.065788138867827,9,0,1,38,1.1826591546190846,492
20.385046783639716,8,3,2,33,0.8136329169791532,456
33.38237898581885,3,1,0,59,0.9183203291940493,693
21.667281776768544,20,2,0,19,1.3446397686582934,866
12.414685332702765,10,2,0,11,1.2365914762905135,487
18.437826157774154,9,5,1,16,1.3942613184000232,353
1.6345377459609887,23,5,1,1,1.1316344421521831,39
25.62029436404063,22,4,2,43,1.0055226489003248,403
24.59331659061414,2,5,2,35,1.4385293345061507,448
15.315738802395204,7,2,0,14,0.9745244601196988,204
29.95035707593637,7,2,1,27,0.8484583671456716,189
26.68788725891018,23,5,1,41,1.0948666112840082,292
12.447276344781152,0,4,0,17,1.1610201395165445,284
3.634930971068564,1,4,0,2,0.9672940098189977,45
5.4955828441817935,20,1,2,7,1.5644769196079282,202
7.265255797383431,17,0,0,7,0.9851514561899264,212
11.333212986405911,10,1,1,12,0.8975724653588926,160
16.215534623500368,6,2,1,14,1.3292334087322217,188
32.55188366186298,0,1,2,58,0.9145072765676342,463
10.466208527905785,10,3,1,13,1.0239284890308886,175
31.551912543465445,13,1,1,44,1.1310108456025152,346
24.135714123623355,15,6,1,24,1.0191524290712421,196
30.018759110677816,8,6,1,35,1.323026423195342,654
14.710615419392823,1,2,2,21,0.9120344039217406,172
1.1114092250639345,6,5,1,1,1.315337114127889,53
27.756890310232823,5,3,2,47,0.8926615557653023,366
9.346178941451404,23,5,2,9,1.2640737905906478,148
5.844326995925241,2,6,1,6,1.5830161837105376,60
28.182714341671595,19,5,2,33,1.429542692512765,912
24.335174099926032,17,2,1,26,1.5570657989216632,591
8.222116828659065,11,3,1,13,1.2368285534706305,185
10.09778170049804,5,5,2,11,0.926823034802832,101
32.933474268720545,2,2,0,38,1.096176666077599,610
10.13029115313708,11,0,2,13,1.4210738395255187,342
24.88179985349112,18,2,2,33,0.9055674161514499,544
5.404810385868475,7,2,2,6,1.3312956237354276,104
28.7112195530663,18,0,1,23,1.0579649303244956,461
4.998060381399874,5,1,1,7,1.534061588516801,66
18.54539831054587,7,2,0,16,1.080381364883261,273
2.19739930328581,22,6,0,3,1.058011398509142,41
19.702670550309687,14,2,2,20,1.0177805769349844,197
29.785134875480168,12,3,2,31,1.2319016487194143,415
3.8695494050945434,13,2,1,5,1.5621087686554311,82
10.324723699278392,15,1,0,17,1.2323076076902246,275
26.99956415535286,13,1,2,31,1.3931212472872474,459
21.675342861546035,16,0,1,27,1.2164140120448055,225
11.635094822600314,5,0,1,14,0.8662287641536647,89
22.382731901439918,19,2,2,20,1.2693105277154237,549
16.46015089435943,0,3,0,17,1.2754655987874641,369
30.320113033985226,6,0,0,52,1.2769865364694644,798
10.959956684927775,7,6,2,19,1.038798029842249,217
26.76284050717893,1,3,2,28,1.0134739509192503,305
22.612921272373928,19,6,2,38,1.0633903553537616,663
26.17457446754949,11,5,0,21,0.8247051810746053,594
13.860894865775748,17,2,2,21,0.9289138380105689,352
25.647314643634093,4,2,0,21,1.0295972874566437,393
24.746487289133505,23,1,1,30,1.2098136672945705,288
14.174622331491067,0,1,1,17,1.5292414064908109,184
1.8993758308082755,15,3,2,2,1.3607088650648325,12
33.73905282492667,22,2,2,58,1.212806630819558,606
25.262413466599927,20,3,0,29,1.373352869958407,1114
7.9611140465792065,15,1,1,6,1.1555604240225474,82
25.84744526091803,23,4,0,23,0.8378359341385957,391
10.475234361509402,9,5,2,16,1.349169844041061,380
16.95570335753967,8,3,0,15,1.3642868609088135,608
30.23619746086054,3,0,1,25,1.32424085182322,308
16.234451500279846,16,1,1,16,1.4819690141797852,152
10.79222347656835,18,5,2,19,1.4253569078271227,408
11.386697794876461,1,2,2,14,1.4631685793226406,232
3.6185870662588897,12,2,0,3,0.836805532069321,16
8.463189707681993,14,6,0,12,1.5998847174832174,231
10.217611796356424,4,5,0,12,1.27063894520478,235
6.880949831170206,12,3,0,9,1.2742825171561234,156
3.1442342964046124,23,5,0,5,1.2905652048636758,122
16.83683154105237,19,1,2,25,1.0160588816603924,438
8.289468457326223,22,0,2,11,1.0423830441615045,129
26.118197376872455,12,3,1,46,1.501502903835266,457
32.365943935299384,22,5,1,42,1.280258081091129,371
10.281479790602074,23,1,2,12,1.5683673774522724,205
20.45644188640221,19,6,1,33,0.9667115945849842,336
18.228672604721996,10,2,0,32,1.268366515311131,883
3.5536903170591727,12,3,0,5,1.2800008591470076,113
5.245729000628273,11,1,1,6,0.8296073547148084,104
31.082501568616497,7,4,2,37,1.3008415335811263,516
17.12116928631503,13,1,2,13,1.107471396297565,193
28.35673695040531,15,2,2,29,1.1439842113037801,374
3.2637453223212205,20,0,1,5,0.9484597887081492,21
21.223646643728753,3,1,0,27,1.2756360365052584,500
30.420606445346813,12,0,1,50,1.3387017665755225,450
30.480247289019033,14,5,0,44,1.5136119863746236,832
1.194562598695991,14,5,0,1,1.4734448796021913,0
18.738483552965164,1,5,2,30,1.5841545981770875,463
13.546161475579714,17,2,2,17,1.5806525450950901,463
26.84142898936767,0,1,2,39,1.3604567543141393,514
3.489445891635837,15,1,0,4,1.0245892265567722,33
10.007503113947784,17,0,2,11,1.2321235020905636,296
28.62985470095371,7,0,2,44,0.8668029160864746,372
16.96491156625256,8,2,0,14,1.252993719749451,611
16.407110930718062,6,0,1,29,1.044478218147971,202
33.93099403464133,16,4,1,59,1.229171699236516,439
11.876282519006793,5,4,1,19,1.4000626356975139,183
2.41854999394257,18,2,0,3,0.8485060004214999,114
14.33482835801304,7,0,0,17,1.5008449216761584,412
6.2147010933674425,20,6,1,7,0.8303202595170177,66
3.78432311072123,23,1,0,4,1.191934859380515,58
20.307252130561345,14,5,1,20,0.9747490605000579,161
33.421570945985614,0,6,1,53,0.8312202780469318,274
20.699857525396876,20,6,0,34,1.1837712905268007,903
23.00189461694433,18,4,1,29,1.0095863248035262,368
12.003381295733547,15,4,1,19,0.8640049348929637,121
20.418177136421,21,5,2,22,1.4595408802449503,369
26.576313463811545,22,5,1,44,0.9964311620440602,281
21.035685081961045,10,4,1,37,1.5505720472933002,619
28.29446472237462,21,6,0,41,1.2869278672919677,720
19.716003135527934,12,1,1,34,1.0841460427364438,194
7.736897920015056,1,0,0,11,0.8484616932499318,166
20.812692643983006,12,3,0,31,1.4843694778955792,614
17.691818801768335,6,4,2,22,0.8870356746093088,216
6.6418081038097485,17,5,0,5,1.4210077330037651,278
22.051638939456293,9,1,0,20,1.2228521043360747,818
28.776658442804685,17,0,2,46,1.1644623239207708,888
5.59298157824485,6,5,2,5,0.8644683600119095,63
19.528159295692195,20,6,0,29,1.1362165393119943,776
25.94536251497123,4,1,2,24,0.8131797204503746,207
14.70259827020612,4,1,2,22,1.4105267605436946,297
10.181572201199199,20,5,2,17,1.3657375879617866,361
13.65753396278375,17,4,1,19,0.9087807030109409,206
19.41774964046172,0,2,2,16,1.2076567853652853,326
24.346452689239506,10,4,0,37,0.942436018914288,769
20.011957539696073,4,4,0,25,1.3696368224559996,501
4.638851189750713,21,0,0,7,0.9512108764908185,118
28.808137370322058,18,4,0,27,0.9382207716253218,826
32.41123028354161,18,4,2,35,1.0274844292003533,771
4.44395664302196,5,6,0,7,1.5772614648100678,110
9.48366171099638,17,1,1,15,1.4547731419735321,226
6.905160402537037,6,6,0,11,1.122592322830448,173
29.871275607619207,14,4,1,39,1.4355633285494473,391
31.949476603006488,23,3,0,47,1.089159112533061,721
2.505307645521322,19,0,0,4,0.9500826165852795,93
12.302260074797328,18,4,2,17,1.5176659019891603,461
7.544816843646698,3,6,2,6,0.8293162399890296,82
16.96411203423736,10,1,2,16,1.434508364300115,510
32.33407452771041,13,0,1,25,1.5678314494735581,398
3.3858902161099635,3,0,2,3,0.8673467365846432,19
6.823489841712922,15,1,0,5,1.4874103999706785,156
17.55899557036663,6,4,0,20,1.4240739695855433,429
18.817179621935487,23,1,0,26,0.8338967817424645,305
26.3470436218027,23,6,2,43,1.1553323359516083,408
15.881325310615978,12,6,2,19,1.0081069181115188,169
5.798649548944031,18,5,2,5,1.1073964680997201,145
13.022803641371686,22,0,1,22,1.1054435407478307,156
34.391166021118735,1,3,0,59,1.1156216224774675,776
26.524552982282586,4,1,2,47,0.8078088937628625,319
4.95570863218228,16,4,0,4,1.0170075852251599,55
28.479112080525656,4,4,1,39,1.0320272624470033,330
11.57149977537044,9,5,0,16,1.3194985270455626,483
27.567480391786113,21,4,1,36,1.3567512113843625,391
1.4325292726300212,17,3,1,1,1.400354246236707,8
30.62318523656959,10,5,2,52,1.309597826086256,1080
6.518551009379101,7,2,2,8,1.51529488043465,123
16.495520252361892,10,6,0,13,1.2449463090220458,569
23.49969034188871,3,5,0,26,1.0507010448829268,455
18.267565320317303,20,0,0,27,0.8321433991095122,555
6.623524096951453,0,2,1,6,1.3814768444816734,69
5.730029449091042,3,4,2,9,1.2498690086223279,81
10.674169359414746,7,6,1,10,0.9306940623888039,135
2.7813197386020847,9,6,2,3,1.2091618801679465,111
8.362522081741314,20,5,2,9,1.555459093927858,293
5.423570553358653,17,0,2,5,1.2844036018641618,141
16.803098493429182,21,5,0,28,1.0472669975968993,370
13.121337597650923,16,0,1,14,1.4453648962817534,167
20.952296455816022,16,5,1,32,1.11581754232431,263
10.549881397499497,5,5,1,17,0.8119891518432693,64
2.15297564980008,17,6,0,2,0.8637904920994911,57
12.257745492927194,10,5,1,9,1.5692228327184354,247
26.676143940408345,4,6,1,35,0.8749340974062213,251
9.698497443985222,20,4,1,10,1.4267071664503428,258
14.754646736499522,8,3,2,24,0.8245556338622312,317
26.66912893590854,23,1,0,25,1.139025662914785,515
14.827163657507334,21,2,2,22,1.02562626099274,249
31.162220486281413,19,0,1,25,1.0752386438532144,467
32.214329202249885,23,5,2,34,0.8727097152833017,322
11.558007697866891,6,3,0,11,1.1215993243116997,242
26.022764205012734,10,6,0,42,1.4074255121614117,1349
9.605977417633103,4,6,2,13,1.21982609493319,154
5.743794597961999,18,4,0,8,0.9057268408689584,216
15.887955404591006,9,6,1,14,1.4444057914859656,341
21.48406258602775,22,0,0,23,1.4970490894759003,510
32.81009032973509,3,3,2,55,1.1649705147032203,572
5.9606516471087305,23,0,0,8,1.0873471876421674,122
25.22033096109992,4,1,2,39,0.8142298067436524,340
17.16579316556521,7,3,0,22,0.8564438328222082,272
5.478116119038125,23,5,2,5,1.100256025995136,67
34.070373608191005,15,5,2,58,0.8906588329583459,462
24.65614424754871,11,5,0,26,1.575558348111175,1204
5.381194975967885,9,6,0,5,1.3153090629787232,176
31.79568423317331,6,6,1,46,1.0502737007685536,327
4.505201458775978,11,2,0,3,1.2679772923513715,147
4.150413979795351,5,0,2,6,0.9345664717803334,90
12.272733848509896,11,3,2,18,1.5338548706491963,532
32.89061144683508,13,6,1,38,1.2006268880924553,323
2.122832370289554,6,3,2,2,1.3596881873649198,12
32.21904619672688,8,6,0,41,0.9456308181726868,986
21.794793675634303,0,0,2,19,1.1790067995083433,281
3.279755696088774,21,3,2,2,1.3710679959847651,31
20.33211866456937,18,0,1,23,1.1099600243584198,359
16.59888456562131,23,4,2,13,0.8520479588804856,186
20.175474661512474,16,3,0,19,1.1753323522425971,360
26.064920396708853,23,1,0,30,1.4592048557664148,634
24.07304930425813,20,3,2,34,1.1696786292856178,648
34.90573663428473,4,4,0,45,1.5837854450013902,1048
6.326748163551739,3,6,0,6,1.2476809327487515,165
28.637084237592926,15,6,1,44,1.5061689230974866,391
14.977161554755485,5,1,2,23,0.8260442687869479,136
27.632455716053915,17,0,2,40,1.3050852450871466,900
31.320491909030274,14,5,0,46,1.2082819095154511,764
34.72793839136089,23,3,1,36,1.0862793683246634,348
10.045422728773753,22,1,0,16,1.5216831634016277,314
16.399901215301185,19,4,1,22,0.873594552582453,260
33.05449530115851,11,3,1,32,1.1888410955847488,598
33.15510491861916,16,4,0,49,1.0451872380174705,663
13.677710657678428,4,4,2,19,1.568020148056477,340
32.967121452466415,22,6,0,45,1.4253319218097646,887
14.800299279478738,14,1,1,18,0.9605749402820623,102
13.742047365160468,14,6,1,21,0.9021879710470956,113
26.72505943928698,22,6,1,40,0.8190124501566123,178
17.021202217994666,10,3,0,23,0.9436576123393018,545
16.238747510126885,20,6,1,14,1.5431937047789188,391
14.128045785063044,17,4,1,14,1.4982734450660367,289
15.715333684858054,21,6,0,27,1.4399456145004728,501
5.75379997795569,3,3,1,6,1.120252081842333,109
3.075263013393746,9,0,0,4,1.1854657263420034,133
26.635766919305222,14,1,0,24,1.2601753108535962,518
20.192998285751365,6,4,1,27,1.448171252028745,254
23.84428203057875,8,6,0,33,0.8034054879262478,647
28.27940537285043,20,4,1,44,0.9450296884181413,449
8.823609524696202,21,4,2,15,1.2651182891920862,136
8.948279560331347,18,6,0,11,0.9130726141939091,261
10.448893517972484,5,2,2,11,1.5505081810845707,195
11.333449699154931,20,1,0,10,0.8356998624003295,292
26.86349120684562,2,6,2,30,1.5789110689143575,501
13.722173932334336,9,0,1,17,0.9716415001354213,266
11.988421337904139,2,2,2,21,0.9550784265281451,200
22.634253378163088,6,5,1,29,1.139557791152895,261
7.34339704658337,18,1,2,10,1.3102811233876321,218
4.618285102930029,5,1,0,7,1.5836587181268793,189
24.70253009854955,11,6,0,20,1.1810355969933752,820
26.71914128805094,20,0,2,27,1.5184815151533717,927
11.076396499854042,6,4,1,14,1.5123898367490298,182
22.625400012966804,22,0,2,19,1.5875756210527452,387
2.1586033083482468,13,0,0,2,1.0879119208797468,29
14.74684533970499,8,4,0,22,1.1796247369376545,661
20.650584337099808,15,3,1,30,0.817294379696707,190
9.616229920142308,20,3,1,9,1.1070469184840546,156
12.83930666478319,7,1,1,11,1.082894532562011,118
21.72468516956939,9,5,0,35,0.8995232426689687,718
21.056526710180794,1,1,2,26,1.4659608097939905,382
6.242485073852262,10,5,1,6,1.0233463824906914,92
25.023784131222545,7,3,1,38,0.9046076874957258,208
3.7209953764138906,13,0,0,5,0.8923728515778594,53
33.97063892078606,14,3,1,60,0.8195626901647212,307
7.880306577902865,5,6,0,7,1.4041669669737666,157
9.620636850749195,8,3,1,15,1.2255826768010474,232
7.810218574564485,6,6,0,9,1.2188940301100042,173
34.710964623937755,2,0,0,36,1.1309990691282787,689
10.744227295823734,6,6,0,13,1.571047481658267,328
21.579937332619778,16,1,0,17,1.1024118708105175,404
34.681561183084604,6,5,1,32,1.1798940021757844,352
33.30230709590889,9,0,2,30,1.3520063182931719,960
2.439894187934483,12,2,0,3,1.543263550517311,65
18.720258340057548,0,5,1,28,1.4868274705686166,289
21.444358996112765,2,1,2,22,1.5052492049032218,370
24.8814320930946,1,6,2,27,0.9466105595122094,286
12.420916709517932,18,6,2,19,1.5556556075723615,512
12.14889274444741,7,2,0,14,1.4590853652590001,314
1.1456565306929145,4,2,0,1,1.0638260528618009,33
2.1980478416840445,4,6,0,3,1.4443220773754963,35
19.701943729646096,10,3,2,26,1.5622785296690551,772
3.580161443225685,2,6,1,4,1.394657123212001,31
7.88436119336293,15,4,2,11,1.3909444945593106,161
12.331245151495182,16,3,0,10,1.4708219623055616,287
3.396022788869802,3,4,0,4,1.503013729305263,116
2.0492345595884407,23,3,1,3,1.4249441593008383,21
32.5152952800484,9,4,1,47,0.8621794081969428,464
15.7970934056755,20,2,1,26,0.9669171533602987,235
7.966071661766926,13,4,1,8,0.8966412509617504,54
25.087361245871698,20,4,1,32,1.1727766539147573,458
1.3211416034652006,13,3,0,1,0.8525126837263489,33
9.330586419958202,7,3,0,9,1.2404890737377536,230
33.66548772788496,21,5,0,29,1.5394344323557994,777
31.52146587944897,21,1,1,31,1.5852267016502373,387
22.621458513773653,18,2,0,21,0.8299877704970957,564
4.168894226545627,16,4,1,5,1.346045805924765,83
11.813728738969596,2,1,1,14,0.9144100979237972,106
1.9497067053615968,18,5,0,3,1.4896995445421193,114
8.45249415247282,19,6,0,13,0.8249338747301552,263
1.8647602018220117,15,3,2,2,0.8825685746490871,37
5.289565084902777,13,5,1,7,1.0588924710894143,95
22.529294399793905,15,0,0,28,0.8042245276246649,346
4.415056704770191,16,5,2,4,1.329718316726646,39
6.295944575432267,2,3,0,8,0.9645329164438012,101
31.695471423293117,3,1,1,45,1.3759317165183513,425
12.405382400044488,6,6,2,21,1.5596111314823162,267
12.321895434007244,11,0,0,19,1.176310806125071,513
3.942341993602125,9,6,0,3,1.1761124428583316,118
28.06163774620309,16,6,2,40,1.5971574822907582,598
23.996826175524877,14,5,2,21,1.0509744755150168,309
19.602515212248974,19,6,1,27,1.508687268686676,496
22.009036624071367,5,4,0,36,1.370515918206602,589
4.412943541733461,19,1,1,6,0.8072495610151985,44
9.850406272221182,5,6,0,9,1.0381034842417014,170
20.84381153943769,5,4,0,25,1.3767938847173617,569
33.37588590637974,21,4,2,33,0.8360956195303592,342
28.782486030664607,19,0,1,42,1.4859829693542768,785
22.78469619275613,2,2,1,34,1.529821334325944,355
18.63983168000927,13,2,1,28,1.4075737247977933,205
1.5144940090791523,22,2,1,1,1.4488726224803836,28
31.28435309654323,16,4,1,43,1.2779407804355605,358
3.2730392432794924,13,6,0,3,1.446774942108338,45
5.388755730528102,20,2,1,9,1.174033521559022,92
24.564439106907276,14,1,1,42,1.1266682944624078,334
28.61289535216017,9,5,0,23,1.3623687995884843,1064
27.742722571499094,21,2,2,37,1.1722471028905042,420
16.38174009019974,22,6,2,24,1.0485060007407006,269
7.019896440677335,22,5,2,7,1.0117830914277397,104
2.2002753637167833,21,0,2,1,1.149749370045716,0
29.946906746283002,6,2,2,24,1.1056180681344199,370
34.241713744783496,19,4,2,51,1.4033060522383298,1196
9.300607162653328,7,0,0,7,1.4272760547916594,202
30.446595138708275,9,2,0,36,1.4386343692461003,1426
14.686051176726295,13,0,1,23,1.4758483709180155,204
11.585687839158748,12,1,0,9,1.089802689090187,190
18.175247462023993,21,5,2,27,1.0955446092412888,316
1.2777181785297702,4,2,0,1,1.4704602740244306,0
16.052291953102102,14,5,0,19,0.9440957303475913,263
7.784868931815067,18,3,0,9,1.3615546049633611,351
25.22354458172601,10,6,2,29,1.2197998493572586,668
18.087426909652393,21,6,0,30,1.3331832249026672,480
30.540989417690714,18,5,1,44,1.3575337245287642,688
31.486038490173247,3,5,0,37,1.335115293228073,753
11.769803611502887,3,0,1,10,0.9880280986341793,79
10.533049393700704,17,0,0,13,0.8187946272824095,303
32.93043304735738,9,6,0,59,1.5620794877410842,1994
18.13591701605816,16,0,0,30,1.5180608867345387,566
4.281527895015266,18,0,0,3,1.2037923977777463,133
2.5600944554262517,0,6,2,2,1.3289979998138344,46
34.674467821510405,16,1,1,44,0.8728690826157595,280
20.69156338694519,22,3,1,24,1.1667118527760045,185
2.8527610885905768,19,0,2,2,1.270363031449767,99
18.38268524461856,11,4,2,18,1.359881726607622,544
18.139553101707477,11,1,0,24,0.9752494031333554,614
15.803186621654726,6,2,0,24,0.8740862022883805,240
33.34353354930735,11,0,0,50,1.568943331968057,1869
33.2582490449505,0,5,0,48,1.4788344876926847,1003
5.248901061309078,4,6,0,7,0.9428657483865752,110
6.158503871424603,18,3,2,4,1.4580868302188377,137
14.854612596536446,7,1,0,15,1.4498632429393195,366
29.356900019889963,8,4,0,33,0.9452275245081242,874
22.207588234534036,16,1,0,23,1.443676445466114,552
25.81422434858205,12,1,0,30,1.105709825137009,501
20.58598500064369,10,5,2,24,1.0673574685384557,515
8.14193583745724,4,5,1,9,0.9284107422664523,56
28.80402457855211,8,1,1,23,1.273148510912811,525
1.4767133901113814,14,1,0,2,1.2904202509070428,20
24.74846476845208,14,6,2,43,1.2091294704118212,452
7.6075469357136525,9,0,0,10,0.8798794618242172,250
17.017110314346436,16,3,2,18,1.436604761553825,288
34.154528984010625,19,4,1,42,1.0534301099203518,604
19.32721915551568,2,0,2,33,1.0116030308408754,269
2.9362599180427957,15,5,1,4,1.3128989831763347,29
15.578514214918265,17,5,1,23,0.9478192023234051,254
23.44908159828534,17,2,0,35,1.5282826444906166,1295
2.928027541665312,6,6,0,5,1.3185130368098044,63
9.590226701041132,6,2,1,13,1.4313881899874576,161
1.6234286894883363,10,5,0,1,1.0725189248064795,11
19.362320542832745,1,1,1,25,1.1427205390107287,202
13.970237692081254,7,5,1,24,1.0011214150839463,170
18.12546056648518,21,4,2,16,1.0008529812803357,228
11.058451738654917,20,5,2,9,1.1320244090273517,230
23.33143846763267,22,5,0,19,1.4296923205680883,497
6.884929284329262,0,4,2,5,1.2024619275235995,114
31.826168812684713,15,0,0,30,1.4666273709629833,739
33.6427694741439,1,3,0,52,0.8893884265272997,610
17.761784346049797,22,3,1,24,1.0313565485000675,160
16.823264281443905,12,6,1,25,0.8293284748868747,138
30.22696799839554,16,3,0,41,1.530637677726805,930
10.854485117640872,5,6,0,12,0.8504163473478239,201
28.305593133835522,14,0,2,44,1.2336131483645858,519
10.76845871419079,20,2,2,10,1.3386760283342136,271
25.478803013815156,10,3,2,29,0.9633035957551458,564
12.356385622078289,19,5,1,15,1.584006355172966,320
21.48845682272978,8,1,0,31,1.584553830307007,1181
32.47952037380752,5,3,2,50,0.9906085262753968,491
2.8470427031156293,11,1,2,3,0.9116428292964492,15
28.44665733985374,16,6,1,40,1.3197982457092539,368
19.422749348816193,5,6,0,20,1.2117095658778878,404
13.88829943323708,12,5,0,19,1.2834189603382875,319
12.909365542241744,10,0,2,21,1.29445267526433,482
3.360008790683935,20,4,2,4,1.564902439873179,90
9.784875713322764,12,2,0,15,1.4147617089363491,276
22.186658843038078,0,3,0,29,1.050082400810032,435
4.318058619809259,0,4,0,5,1.397924755028354,53
23.759849572486623,12,4,2,33,1.1593660478171546,339
33.71661353066964,9,2,0,31,1.5803649841015228,1545
34.346387520638494,1,3,0,34,1.181913773630216,701
31.23420139277268,6,0,1,30,0.8087551205154438,235
28.424769044834402,8,4,0,37,1.5335707895213253,1467
7.0504125807140685,15,6,0,10,1.021445031050729,145
33.9853024258542,4,6,0,51,1.4572428414994028,917
7.892588889391655,19,1,2,7,1.2892354993883646,218
30.547691743692976,16,0,0,34,1.3954253087078614,732
30.84770472145334,14,2,1,29,1.3910366022472611,384
22.14488274189432,17,2,1,32,1.524407783230225,622
18.72442889790281,15,6,1,22,1.4666142204686474,302
7.814456335409736,2,4,2,8,1.31626284186793,144
18.661924600527655,14,6,1,19,1.0613233303785734,190
10.88107644077762,4,3,1,19,1.1950526218853157,112
5.279944099724553,6,6,1,6,1.0230367839767385,51
5.358500124817281,18,4,0,9,1.0693777559344744,183
28.239812746137453,9,2,2,31,1.1684497436367038,760
32.36171492066345,18,0,2,32,1.1385250281353891,764
5.823538846989249,20,5,2,8,1.0315739359982277,142
1.450875382281113,5,0,1,2,1.043631814636689,0
9.963511963182398,22,5,1,9,1.0492065556926153,75
5.570925702643231,10,2,2,9,0.9531928086861089,151
7.413301920731572,4,1,0,10,1.266280104410047,163
20.833114580090886,6,4,2,35,0.8740244491869849,275
15.358000179403593,0,6,0,26,0.9986452404357922,293
15.593789234734512,4,4,0,19,0.9365064525829977,300
7.9908302923525305,23,0,0,13,1.3653511823604374,207
23.59601849287709,3,2,1,23,1.0239993362964497,228
10.843347445247161,20,4,1,13,0.8797381036659782,209
14.570993871518322,15,1,1,18,1.4570260138545605,132
16.756077372943267,14,1,0,17,1.1502278939333082,302
31.750432125249176,21,3,0,40,1.4434462065971059,833
9.37609381794708,19,1,2,14,1.0566193013470957,280
25.43464489996558,12,3,1,23,1.077211385713422,212
11.51853660353433,14,0,0,14,1.2472189921087307,270
31.41049464677245,23,2,0,41,0.8557319685200051,480
14.398702762046758,21,6,1,14,1.5815288305493655,205
18.175499059237435,8,5,1,26,0.9066983465740674,256
30.82531916502466,5,0,0,32,1.5305290937608822,825
23.87387055315037,0,2,1,32,1.3275173399259432,222
4.208200598985272,10,6,1,5,1.411347855951595,49
5.652419170582868,14,6,1,8,0.9679800264084716,100
